Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Total_Purchases,Total_Children,Has_Children,Customer_Age,Customer_Tenure,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Avg_Spending_Per_Purchase,Wine_Share,Meat_Share,Gold_Share,Previous_Campaigns_Accepted,Has_Accepted_Previous_Cmp,Cluster,PCA1,PCA2,Cluster_Name
10967,1963,Graduation,Divorced,33378.0,1,1,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,99,9,2,1,51,553,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,11.0,0.3333333333333333,0.40404040404040403,0.10101010101010101,0,0,1,-2.302344864348702,0.6587101195322084,Occasional / Low-Engagement
2304,1963,PhD,Together,66313.0,0,1,2013-07-02,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,770,23,1,1,51,523,0.2608695652173913,0.5217391304347826,0.13043478260869565,0.08695652173913043,33.47826086956522,0.8116883116883117,0.12857142857142856,0.00909090909090909,0,0,0,1.90742779366822,0.3974821369083906,Digital Convenience Shoppers
3445,1956,Graduation,Single,60714.0,0,0,2013-07-02,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,957,23,0,0,58,523,0.30434782608695654,0.43478260869565216,0.17391304347826086,0.08695652173913043,41.608695652173914,0.22570532915360503,0.23406478578892373,0.16927899686520376,0,0,0,2.1329803077353424,0.11524489543883729,Digital Convenience Shoppers
7828,1981,Master,Together,77882.0,0,0,2013-07-02,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,818,12,0,0,33,523,0.25,0.4166666666666667,0.25,0.08333333333333333,68.16666666666667,0.08312958435207823,0.4841075794621027,0.018337408312958436,0,0,3,1.1141831195840157,-2.0357937273315456,High-Value Elite
3762,1986,PhD,Single,69867.0,0,0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,925,17,0,0,28,671,0.17647058823529413,0.47058823529411764,0.29411764705882354,0.058823529411764705,54.411764705882355,0.2118918918918919,0.5535135135135135,0.05837837837837838,1,1,3,1.9353481758593878,-1.540201425965382,High-Value Elite
4391,1968,Master,Divorced,63841.0,0,1,2013-07-02,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,22,1,1,46,523,0.4090909090909091,0.4090909090909091,0.13636363636363635,0.045454545454545456,41.27272727272727,0.6993392070484582,0.11013215859030837,0.14427312775330398,0,0,0,1.6413783080750923,0.648716446548561,Digital Convenience Shoppers
4669,1981,Basic,Married,24480.0,1,0,2013-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,102,10,1,1,33,400,0.3,0.4,0.0,0.3,10.2,0.0392156862745098,0.08823529411764706,0.16666666666666666,0,0,1,-2.0161304681400996,0.15197619649495503,Occasional / Low-Engagement
10144,1976,Graduation,Together,51369.0,0,1,2013-07-02,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,16,1,1,38,523,0.5,0.25,0.125,0.125,36.0,0.515625,0.1371527777777778,0.3159722222222222,0,0,0,-0.1751113849366258,0.8483036469798512,Digital Convenience Shoppers
8652,1946,Graduation,Together,37760.0,0,0,2013-07-02,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,13,0,0,68,523,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.15384615384615385,24.384615384615383,0.26498422712933756,0.11987381703470032,0.08832807570977919,0,0,1,-0.6660400766737087,-0.2910874427845831,Occasional / Low-Engagement
1672,1974,PhD,Together,65640.0,0,1,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,15,1,1,40,338,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.06666666666666667,30.733333333333334,0.44251626898047725,0.3232104121475054,0.14316702819956617,0,0,0,0.636572083743033,-1.0301076010079335,Digital Convenience Shoppers
8962,1975,Master,Married,44319.0,1,1,2013-07-02,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,37,7,2,1,39,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,5.285714285714286,0.7027027027027027,0.21621621621621623,0.08108108108108109,0,0,1,-2.136952031808134,-0.1886727555908896,Occasional / Low-Engagement
9974,1974,Graduation,Married,30631.0,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,70,7,1,1,40,365,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,10.0,0.21428571428571427,0.2857142857142857,0.2857142857142857,0,0,1,-2.172370606264405,-0.7800062948492478,Occasional / Low-Engagement
10983,1952,Graduation,Together,75278.0,0,0,2013-07-02,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,23,0,0,62,523,0.2608695652173913,0.5652173913043478,0.13043478260869565,0.043478260869565216,40.43478260869565,0.32688172043010755,0.24731182795698925,0.07956989247311828,0,0,3,2.7181483107680338,-0.6058339757652361,High-Value Elite
8148,1956,Master,Together,50898.0,1,1,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,859,33,2,1,58,493,0.18181818181818182,0.36363636363636365,0.06060606060606061,0.3939393939393939,26.03030303030303,0.3317811408614668,0.2817229336437718,0.15715948777648428,0,0,2,1.6021711483445462,5.105189714506543,Deal & Discount Hunters
10102,1966,Graduation,Widow,79946.0,0,0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1478,22,0,0,48,2,0.22727272727272727,0.22727272727272727,0.5,0.045454545454545456,67.18181818181819,0.2672530446549391,0.38227334235453314,0.018944519621109608,0,0,3,3.0782907954581558,-1.8839413148374922,High-Value Elite
4697,1949,Master,Divorced,35416.0,0,0,2013-07-02,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,390,16,0,0,65,523,0.4375,0.3125,0.0625,0.1875,24.375,0.6358974358974359,0.2076923076923077,0.13076923076923078,0,0,2,-0.41337208050930546,0.666782619228918,Deal & Discount Hunters
9262,1984,2n Cycle,Together,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,52,5,0,0,30,609,0.2,0.6,0.0,0.2,10.4,0.38461538461538464,0.09615384615384616,0.23076923076923078,1,1,1,-2.1417112405075263,-1.2575628976663493,Occasional / Low-Engagement
7254,1969,Graduation,Together,38361.0,1,0,2013-07-02,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,10,1,1,45,523,0.3,0.3,0.1,0.3,13.7,0.2846715328467153,0.40875912408759124,0.10218978102189781,0,0,1,-1.6929499858778212,0.19494249788105086,Occasional / Low-Engagement
4543,1980,Graduation,Married,82497.0,0,0,2013-07-02,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,1919,19,0,0,34,523,0.10526315789473684,0.47368421052631576,0.3684210526315789,0.05263157894736842,101.0,0.40489838457529964,0.2985930171964565,0.10578426263679,1,1,3,2.864856117891412,-1.3945814996302737,High-Value Elite
4927,1971,Graduation,Together,16626.0,2,0,2013-07-02,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,68,9,2,1,43,523,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.555555555555555,0.11764705882352941,0.3235294117647059,0.19117647058823528,0,0,1,-2.871717316769772,1.1087203923382414,Occasional / Low-Engagement
10451,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,4,2,1,49,369,0.0,0.75,0.0,0.25,6.25,0.36,0.12,0.32,0,0,1,-2.9215902866610945,-0.8600501378598613,Occasional / Low-Engagement
2926,1952,Master,Together,55951.0,0,1,2013-07-02,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1374,23,1,1,62,523,0.13043478260869565,0.4782608695652174,0.2608695652173913,0.13043478260869565,59.73913043478261,0.9032023289665211,0.05822416302765648,0.02911208151382824,2,1,0,1.63006170498666,0.9368611085900015,Digital Convenience Shoppers
2874,1988,2n Cycle,Divorced,35388.0,1,0,2013-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,5,1,1,26,522,0.2,0.6,0.0,0.2,6.4,0.1875,0.21875,0.25,0,0,1,-2.4277552263346807,-0.8713879001875218,Occasional / Low-Engagement
9738,1986,Master,Together,42386.0,1,0,2013-07-02,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,100,7,1,1,28,523,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,14.285714285714286,0.65,0.16,0.11,0,0,1,-2.048679007053059,-0.41000662790491565,Occasional / Low-Engagement
7119,1982,Graduation,Single,68627.0,0,0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,825,12,0,0,32,371,0.16666666666666666,0.5,0.25,0.08333333333333333,68.75,0.47878787878787876,0.3187878787878788,0.04606060606060606,0,0,3,0.9372227954512387,-2.290545867849433,High-Value Elite
3924,1965,PhD,Divorced,57912.0,0,1,2013-07-02,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,916,28,1,1,49,523,0.2857142857142857,0.42857142857142855,0.10714285714285714,0.17857142857142858,32.714285714285715,0.8744541484716157,0.08733624454148471,0.03820960698689956,1,1,0,2.1871085841038065,2.037389596246924,Digital Convenience Shoppers
5827,1958,Graduation,Divorced,35246.0,1,1,2013-07-02,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,11,2,1,56,523,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365,5.636363636363637,0.5806451612903226,0.1935483870967742,0.16129032258064516,0,0,1,-1.8407678648672259,0.7700393735485511,Occasional / Low-Engagement
5596,1956,2n Cycle,Together,58821.0,0,1,2013-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,21,1,1,58,362,0.42857142857142855,0.42857142857142855,0.09523809523809523,0.047619047619047616,34.666666666666664,0.7046703296703297,0.21153846153846154,0.038461538461538464,0,0,0,1.2091124380915192,0.44959242670529187,Digital Convenience Shoppers
10812,1978,PhD,Married,46377.0,1,0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,90,7,1,1,36,338,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,12.857142857142858,0.4111111111111111,0.5111111111111111,0.0,0,0,1,-1.5115912264953375,-1.4738550391572642,Occasional / Low-Engagement
1717,1988,Graduation,Single,39747.0,1,0,2013-07-02,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,273,13,1,1,26,523,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.23076923076923078,21.0,0.29304029304029305,0.34065934065934067,0.19047619047619047,0,0,1,-1.214443831744358,0.7615161536465677,Occasional / Low-Engagement
9491,1984,Graduation,Together,23976.0,1,0,2013-07-02,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,66,10,1,1,30,523,0.3,0.3,0.1,0.3,6.6,0.21212121212121213,0.3181818181818182,0.3787878787878788,0,0,1,-2.008598672874949,0.2637137614593566,Occasional / Low-Engagement
9274,1961,Master,Married,80950.0,0,0,2013-07-02,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,1213,23,0,0,53,523,0.2608695652173913,0.391304347826087,0.30434782608695654,0.043478260869565216,52.73913043478261,0.43281121187139326,0.09233305853256389,0.05193734542456719,1,1,3,3.2086230761953445,-1.0065924538227695,High-Value Elite
6609,1966,Graduation,Widow,27038.0,0,0,2013-07-02,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,107,7,0,0,48,523,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,15.285714285714286,0.009345794392523364,0.2336448598130841,0.14018691588785046,0,0,1,-2.1236041691230563,-0.6967226981365705,Occasional / Low-Engagement
6963,1947,Graduation,Single,77457.0,0,0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,1157,18,0,0,67,218,0.1111111111111111,0.5555555555555556,0.2777777777777778,0.05555555555555555,64.27777777777777,0.5834053586862575,0.34572169403630076,0.00950734658599827,1,1,3,2.3510584217415036,-2.207689997942108,High-Value Elite
4440,1964,Master,Married,64100.0,0,1,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,546,18,1,1,50,424,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.05555555555555555,30.333333333333332,0.9322344322344323,0.04945054945054945,0.018315018315018316,1,1,0,0.610253789802329,0.30658912220526596,Digital Convenience Shoppers
1379,1992,Master,Together,42670.0,0,0,2013-07-02,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,241,11,0,0,22,523,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,21.90909090909091,0.6390041493775933,0.1908713692946058,0.06224066390041494,0,0,1,-0.4811247472223615,-1.2859063141903613,Occasional / Low-Engagement
10032,1976,Graduation,Divorced,12571.0,1,0,2013-07-02,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,53,11,1,1,38,523,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365,4.818181818181818,0.05660377358490566,0.2641509433962264,0.32075471698113206,0,0,1,-2.0592996824274326,0.5140121521772095,Occasional / Low-Engagement
2826,1967,Graduation,Married,22574.0,2,1,2013-07-02,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,37,7,3,1,47,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,5.285714285714286,0.6756756756756757,0.21621621621621623,0.05405405405405406,0,0,1,-3.082120186111,0.7457956207225558,Occasional / Low-Engagement
2437,1989,Graduation,Married,52028.5,0,0,2013-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,1611,24,0,0,25,641,0.25,0.5,0.20833333333333334,0.041666666666666664,67.125,0.5344506517690876,0.2861576660459342,0.03786468032278088,2,1,3,2.993715145129517,-0.41976317738391694,High-Value Elite
6320,1976,Master,Single,70893.0,0,0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,1508,23,0,0,38,553,0.2608695652173913,0.43478260869565216,0.2608695652173913,0.043478260869565216,65.56521739130434,0.5092838196286472,0.3720159151193634,0.009283819628647215,0,0,3,3.0995285718045933,-0.7276267262025989,High-Value Elite
3050,1966,Graduation,Married,54198.0,1,1,2013-07-02,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,235,16,2,1,48,523,0.1875,0.375,0.0625,0.375,14.6875,0.7872340425531915,0.11914893617021277,0.07234042553191489,0,0,2,-0.6646927742305097,1.4765481708519308,Deal & Discount Hunters
231,1956,Master,Together,28839.0,1,1,2014-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,32,7,2,1,58,34,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,4.571428571428571,0.75,0.21875,0.03125,0,0,1,-2.49158247273625,-0.7704029494641748,Occasional / Low-Engagement
2392,1972,Graduation,Married,40321.0,1,1,2013-07-02,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,8,2,1,42,523,0.375,0.375,0.0,0.25,12.75,0.43137254901960786,0.20588235294117646,0.2647058823529412,0,0,1,-2.2318625664154834,0.31188967226551684,Occasional / Low-Engagement
9478,1985,Graduation,Single,66503.0,1,0,2013-07-02,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,15,1,1,29,523,0.26666666666666666,0.4,0.2,0.13333333333333333,26.733333333333334,0.22693266832917705,0.3192019950124688,0.12468827930174564,0,0,0,0.4417425360715793,-0.5137615520025296,Digital Convenience Shoppers
113,1951,Graduation,Married,30833.0,1,1,2013-07-02,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,28,6,2,1,63,523,0.16666666666666666,0.5,0.0,0.3333333333333333,4.666666666666667,0.39285714285714285,0.25,0.21428571428571427,0,0,1,-2.54550711553631,-0.2998262479235629,Occasional / Low-Engagement
2863,1970,Graduation,Single,52028.5,1,2,2013-07-02,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,1052,21,3,1,44,523,0.09523809523809523,0.47619047619047616,0.14285714285714285,0.2857142857142857,50.095238095238095,0.7015209125475285,0.1634980988593156,0.019011406844106463,2,1,2,0.09160411710839393,2.6133767654822067,Deal & Discount Hunters
1802,1971,Graduation,Married,64795.0,0,1,2013-07-02,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,21,1,1,43,523,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,32.38095238095238,0.6058823529411764,0.175,0.11323529411764706,0,0,0,1.6135927529533394,-0.0420239447841324,Digital Convenience Shoppers
520,1974,Graduation,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,30,4,1,1,40,699,0.25,0.5,0.0,0.25,7.5,0.1,0.23333333333333334,0.3,0,0,1,-2.572292762209714,-0.7237850677157495,Occasional / Low-Engagement
8275,1965,PhD,Divorced,47025.0,1,1,2014-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,20,4,2,1,49,96,0.25,0.5,0.0,0.25,5.0,0.8,0.15,0.05,0,0,1,-2.776289971240951,-1.0336341458175877,Occasional / Low-Engagement
9750,1961,PhD,Divorced,64325.0,0,1,2013-07-02,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1307,23,1,1,53,523,0.43478260869565216,0.21739130434782608,0.13043478260869565,0.21739130434782608,56.82608695652174,0.5592960979342004,0.2700841622035195,0.0558530986993114,0,0,0,1.489363078296187,2.1324887742030088,Digital Convenience Shoppers
2607,1953,Graduation,Single,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,24,1,1,61,401,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.25,26.25,0.6730158730158731,0.1873015873015873,0.06507936507936508,0,0,2,0.5040921052241207,2.4981449608982627,Deal & Discount Hunters
7214,1957,Graduation,Married,62187.0,0,0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1283,18,0,0,57,579,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.05555555555555555,71.27777777777777,0.61730319563523,0.21434138737334374,0.09820732657833203,0,0,3,2.007087178081412,-1.2974170559945708,High-Value Elite
5835,1976,PhD,Divorced,14849.0,1,0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,65,9,1,1,38,668,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,7.222222222222222,0.3230769230769231,0.4307692307692308,0.13846153846153847,0,0,1,-2.449701836528542,0.5421309410349145,Occasional / Low-Engagement
3896,1984,Graduation,Married,27255.0,1,0,2013-07-11,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,5,1,1,30,514,0.2,0.6,0.0,0.2,7.4,0.5945945945945946,0.2972972972972973,0.05405405405405406,0,0,1,-2.579078428661235,-0.8424692894383538,Occasional / Low-Engagement
10350,1950,PhD,Married,54432.0,2,1,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,38,5,3,1,64,458,0.2,0.6,0.0,0.2,7.6,0.868421052631579,0.13157894736842105,0.0,0,0,1,-2.360865703475332,-0.507048271353997,Occasional / Low-Engagement
7786,1986,PhD,Single,29999.0,1,0,2013-07-02,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,160,12,1,1,28,523,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,13.333333333333334,0.425,0.36875,0.06875,0,0,1,-1.7420355256416817,0.8459006542820694,Occasional / Low-Engagement
2861,1983,Graduation,Single,24072.0,1,0,2013-07-02,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,23,4,1,1,31,523,0.25,0.5,0.0,0.25,5.75,0.391304347826087,0.2608695652173913,0.17391304347826086,0,0,1,-2.9131313179931713,-0.7424624205049827,Occasional / Low-Engagement
663,1989,PhD,Single,33996.0,0,0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,71,6,0,0,25,393,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,11.833333333333334,0.5633802816901409,0.2112676056338028,0.08450704225352113,0,0,1,-1.5953336124054025,-2.018655435995069,Occasional / Low-Engagement
10675,1956,PhD,Married,66334.0,0,1,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,1161,19,1,1,58,643,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.10526315789473684,61.10526315789474,0.7829457364341085,0.18776916451335057,0.019810508182601206,0,0,0,1.3821227362366175,0.6836480873034667,Digital Convenience Shoppers
2521,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,59,5,1,1,43,432,0.2,0.4,0.2,0.2,11.8,0.3898305084745763,0.22033898305084745,0.3050847457627119,1,1,1,-2.412785448475248,-1.034502554588674,Occasional / Low-Engagement
9592,1983,Graduation,Together,22010.0,1,0,2013-07-02,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,33,7,1,1,31,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,4.714285714285714,0.3333333333333333,0.2727272727272727,0.24242424242424243,0,0,1,-2.577179181961605,-0.11936415600610749,Occasional / Low-Engagement
10151,1960,Graduation,Divorced,62204.0,0,2,2012-12-09,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,946,22,2,1,54,728,0.18181818181818182,0.5454545454545454,0.22727272727272727,0.045454545454545456,43.0,0.33509513742071884,0.26109936575052856,0.14693446088794926,0,0,0,1.784485862537076,0.38207496005167046,Digital Convenience Shoppers
7381,1968,Graduation,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,1442,22,0,0,46,908,0.5,0.2727272727272727,0.18181818181818182,0.045454545454545456,65.54545454545455,0.5527045769764216,0.2031900138696255,0.020804438280166437,3,1,0,2.8249737481534094,0.3793818755307358,Digital Convenience Shoppers
4099,1972,Graduation,Married,30675.0,1,0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,62,5,1,1,42,726,0.2,0.6,0.0,0.2,12.4,0.16129032258064516,0.25806451612903225,0.3387096774193548,0,0,1,-2.577557516662285,-0.4220494344424437,Occasional / Low-Engagement
9560,1965,Graduation,Together,83003.0,0,0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,1674,22,0,0,49,644,0.3181818181818182,0.36363636363636365,0.2727272727272727,0.045454545454545456,76.0909090909091,0.5113500597371565,0.34050179211469533,0.07287933094384708,1,1,3,3.2702142733449793,-0.6464403563705133,High-Value Elite
10172,1988,Graduation,Single,68655.0,0,0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,1538,21,0,0,26,790,0.19047619047619047,0.5238095238095238,0.23809523809523808,0.047619047619047616,73.23809523809524,0.2964889466840052,0.540962288686606,0.0247074122236671,0,0,3,2.798327040856861,-0.7109865481899819,High-Value Elite
11191,1986,Graduation,Divorced,41411.0,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,139,8,0,0,28,513,0.25,0.5,0.125,0.125,17.375,0.26618705035971224,0.2733812949640288,0.12949640287769784,0,0,1,-1.3069379738745424,-1.3225222049465823,Occasional / Low-Engagement
9707,1969,PhD,Married,55212.0,0,1,2013-07-02,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,20,1,1,45,523,0.2,0.55,0.1,0.15,59.1,0.9331641285956007,0.03807106598984772,0.028764805414551606,2,1,0,0.9039083481675326,1.0134487420800369,Digital Convenience Shoppers
6245,1950,PhD,Together,59292.0,0,1,2013-07-02,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,18,1,1,64,523,0.16666666666666666,0.4444444444444444,0.2777777777777778,0.1111111111111111,28.166666666666668,0.7455621301775148,0.1341222879684418,0.027613412228796843,0,0,0,0.9370307471211644,-0.4645652058415921,Digital Convenience Shoppers
8234,1973,Basic,Together,27190.0,1,0,2013-07-02,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,18,4,1,1,41,523,0.25,0.5,0.0,0.25,4.5,0.05555555555555555,0.3888888888888889,0.16666666666666666,1,1,1,-2.873065947107389,-0.7418040529764472,Occasional / Low-Engagement
1411,1952,Graduation,Divorced,82623.0,0,0,2013-10-11,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,940,16,0,0,62,422,0.125,0.25,0.5625,0.0625,58.75,0.2170212765957447,0.2170212765957447,0.18404255319148935,0,0,3,2.0569060664581946,-2.2859406614214888,High-Value Elite
8553,1965,Graduation,Married,44300.0,1,1,2013-07-02,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,42,6,2,1,49,523,0.16666666666666666,0.5,0.0,0.3333333333333333,7.0,0.7142857142857143,0.21428571428571427,0.07142857142857142,0,0,1,-2.3967954526976603,-0.20337238891881973,Occasional / Low-Engagement
1826,1970,Graduation,Divorced,84835.0,0,0,2013-07-02,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,1190,15,0,0,44,523,0.26666666666666666,0.4,0.26666666666666666,0.06666666666666667,79.33333333333333,0.1588235294117647,0.31848739495798317,0.18319327731092436,0,0,3,2.002711211747623,-1.8127224641494017,High-Value Elite
8842,1971,Graduation,Widow,30372.0,1,1,2013-07-02,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,44,8,2,1,43,523,0.25,0.375,0.0,0.375,5.5,0.3409090909090909,0.2727272727272727,0.1590909090909091,0,0,1,-2.5691232990503625,0.5632479854374434,Occasional / Low-Engagement
11030,1976,Master,Married,33181.0,1,0,2014-03-01,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,16,4,1,1,38,281,0.25,0.5,0.0,0.25,4.0,0.5625,0.1875,0.25,1,1,1,-2.555574241345017,-1.4265926896539678,Occasional / Low-Engagement
2579,1957,Graduation,Married,71113.0,0,1,2013-07-02,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,835,26,1,1,57,523,0.23076923076923078,0.34615384615384615,0.2692307692307692,0.15384615384615385,32.11538461538461,0.592814371257485,0.30538922155688625,0.009580838323353293,0,0,0,2.3755717183776186,0.9871803953256394,Digital Convenience Shoppers
175,1986,Graduation,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1443,22,1,1,28,432,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,65.5909090909091,0.4546084546084546,0.3153153153153153,0.06444906444906445,2,1,0,2.294003776271161,0.28261425080395597,Digital Convenience Shoppers
